List,gaussian_mixture,kmeans
c12,40.0%,3.3%
c13,91.4%,91.4%
c18,6.7%,30.0%
c21,10.5%,10.5%
c6,94.3%,94.3%
c3,6.7%,0.0%
c1,70.0%,70.0%
c23,5.3%,5.3%
c5,0.0%,5.0%
c17,6.7%,3.3%
c11,17.8%,17.8%
c2,42.5%,42.5%
c7,76.7%,100.0%
c16,40.0%,6.7%
c15,90.0%,90.0%
c10,0.0%,0.0%
c20,13.2%,18.4%
c14,22.2%,2.2%
c9,100.0%,100.0%
c19,100.0%,100.0%
c22,54.1%,0.0%
c8,0.0%,80.0%
c4,0.0%,0.0%
Total,38.6%,37.1%
