List,dec
r31,16.7%
r7,0.0%
r10,0.0%
r21,0.0%
r34,17.1%
r4,10.0%
r33,97.1%
r12,6.7%
r13,40.0%
r6,0.0%
r29,78.8%
r3,13.3%
r24,7.5%
r32,93.3%
r16,3.3%
r28,24.4%
r25,6.7%
r23,11.1%
r18,3.3%
r11,22.2%
r27,0.0%
r5,25.0%
r17,20.0%
r19,0.0%
r8,0.0%
r1,3.3%
r30,23.3%
r22,2.4%
r26,0.0%
r9,0.0%
r14,2.2%
r2,0.0%
r20,20.0%
r15,36.7%
Total,20.4%
