List,dec
c12,40.0%
c13,97.1%
c18,30.0%
c21,15.8%
c6,97.1%
c3,13.3%
c1,6.7%
c23,2.6%
c5,2.5%
c17,26.7%
c11,22.2%
c2,97.5%
c7,100.0%
c16,50.0%
c15,40.0%
c10,20.0%
c20,10.5%
c14,6.7%
c9,0.0%
c19,0.0%
c22,0.0%
c8,0.0%
c4,10.0%
Total,32.0%
