List,dec
c12,3.3%
c13,42.9%
c18,3.3%
c21,5.3%
c6,97.1%
c3,6.7%
c1,23.3%
c23,15.8%
c5,22.5%
c17,50.0%
c11,26.7%
c2,35.0%
c7,0.0%
c16,0.0%
c15,56.7%
c10,0.0%
c20,2.6%
c14,4.4%
c9,0.0%
c19,94.1%
c22,100.0%
c8,83.3%
c4,20.0%
Total,31.0%
