List,dec
c12,0.0%
c13,57.1%
c18,3.3%
c21,18.4%
c6,0.0%
c3,0.0%
c1,3.3%
c23,10.5%
c5,10.0%
c17,3.3%
c11,97.8%
c2,32.5%
c7,76.7%
c16,20.0%
c15,10.0%
c10,0.0%
c20,5.3%
c14,11.1%
c9,0.0%
c19,11.8%
c22,13.5%
c8,3.3%
c4,0.0%
Total,20.3%
