List,dec
c12,6.7%
c13,14.3%
c18,23.3%
c21,2.6%
c6,97.1%
c3,6.7%
c1,20.0%
c23,2.6%
c5,2.5%
c17,6.7%
c11,73.3%
c2,0.0%
c7,0.0%
c16,6.7%
c15,30.0%
c10,0.0%
c20,7.9%
c14,42.2%
c9,81.8%
c19,0.0%
c22,100.0%
c8,0.0%
c4,0.0%
Total,25.9%
