List,gaussian_mixture,kmeans
c12,6.7%,40.0%
c13,91.4%,91.4%
c18,23.3%,10.0%
c21,31.6%,5.3%
c6,91.4%,91.4%
c3,6.7%,6.7%
c1,70.0%,70.0%
c23,18.4%,23.7%
c5,5.0%,0.0%
c17,13.3%,6.7%
c11,42.2%,31.1%
c2,95.0%,95.0%
c7,76.7%,76.7%
c16,33.3%,33.3%
c15,83.3%,90.0%
c10,0.0%,0.0%
c20,10.5%,10.5%
c14,13.3%,37.8%
c9,100.0%,100.0%
c19,100.0%,100.0%
c22,0.0%,54.1%
c8,63.3%,76.7%
c4,0.0%,10.0%
Total,43.3%,47.1%
