List,gaussian_mixture,kmeans
c12,40.0%,40.0%
c13,88.6%,91.4%
c18,26.7%,3.3%
c21,15.8%,47.4%
c6,91.4%,91.4%
c3,6.7%,13.3%
c1,66.7%,66.7%
c23,10.5%,5.3%
c5,5.0%,5.0%
c17,10.0%,13.3%
c11,17.8%,17.8%
c2,100.0%,100.0%
c7,76.7%,76.7%
c16,33.3%,6.7%
c15,63.3%,63.3%
c10,0.0%,0.0%
c20,7.9%,10.5%
c14,17.8%,4.4%
c9,100.0%,100.0%
c19,100.0%,100.0%
c22,27.0%,54.1%
c8,66.7%,6.7%
c4,0.0%,10.0%
Total,42.7%,40.7%
