List,gaussian_mixture,kmeans
c12,16.7%,40.0%
c13,97.1%,97.1%
c18,20.0%,3.3%
c21,15.8%,15.8%
c6,91.4%,94.3%
c3,6.7%,0.0%
c1,70.0%,70.0%
c23,21.1%,18.4%
c5,0.0%,5.0%
c17,40.0%,0.0%
c11,31.1%,31.1%
c2,55.0%,97.5%
c7,23.3%,76.7%
c16,33.3%,10.0%
c15,90.0%,90.0%
c10,0.0%,60.0%
c20,10.5%,2.6%
c14,6.7%,2.2%
c9,0.0%,100.0%
c19,100.0%,100.0%
c22,40.5%,29.7%
c8,76.7%,80.0%
c4,0.0%,0.0%
Total,38.1%,43.0%
