List,gaussian_mixture,kmeans
c12,40.0%,40.0%
c13,71.4%,71.4%
c18,6.7%,26.7%
c21,15.8%,31.6%
c6,91.4%,91.4%
c3,0.0%,6.7%
c1,70.0%,70.0%
c23,23.7%,23.7%
c5,50.0%,52.5%
c17,3.3%,26.7%
c11,17.8%,42.2%
c2,95.0%,95.0%
c7,100.0%,76.7%
c16,33.3%,33.3%
c15,90.0%,90.0%
c10,0.0%,0.0%
c20,0.0%,10.5%
c14,0.0%,33.3%
c9,100.0%,100.0%
c19,100.0%,100.0%
c22,0.0%,29.7%
c8,80.0%,0.0%
c4,0.0%,0.0%
Total,43.4%,47.9%
