List,dec
c12,40.0%
c13,11.4%
c18,0.0%
c21,13.2%
c6,2.9%
c3,46.7%
c1,6.7%
c23,7.9%
c5,12.5%
c17,3.3%
c11,15.6%
c2,10.0%
c7,100.0%
c16,3.3%
c15,3.3%
c10,0.0%
c20,7.9%
c14,13.3%
c9,9.1%
c19,0.0%
c22,8.1%
c8,0.0%
c4,10.0%
Total,14.0%
