List,dec
c12,3.3%
c13,0.0%
c18,3.3%
c21,5.3%
c6,74.3%
c3,6.7%
c1,0.0%
c23,5.3%
c5,55.0%
c17,6.7%
c11,42.2%
c2,92.5%
c7,0.0%
c16,10.0%
c15,3.3%
c10,0.0%
c20,2.6%
c14,33.3%
c9,18.2%
c19,100.0%
c22,97.3%
c8,80.0%
c4,10.0%
Total,30.7%
