List,dec
r31,0.0%
r7,23.3%
r10,20.0%
r21,75.0%
r34,5.7%
r4,10.0%
r33,100.0%
r12,40.0%
r13,2.9%
r6,94.3%
r29,100.0%
r3,6.7%
r24,5.0%
r32,0.0%
r16,10.0%
r28,75.6%
r25,33.3%
r23,0.0%
r18,3.3%
r11,73.3%
r27,0.0%
r5,30.0%
r17,20.0%
r19,100.0%
r8,3.3%
r1,0.0%
r30,3.3%
r22,9.5%
r26,6.7%
r9,0.0%
r14,0.0%
r2,32.5%
r20,0.0%
r15,63.3%
Total,30.8%
