List,dec
r31,0.0%
r7,0.0%
r10,0.0%
r21,0.0%
r34,11.4%
r4,0.0%
r33,5.7%
r12,3.3%
r13,0.0%
r6,2.9%
r29,86.5%
r3,13.3%
r24,2.5%
r32,96.7%
r16,0.0%
r28,48.9%
r25,3.3%
r23,11.1%
r18,26.7%
r11,42.2%
r27,0.0%
r5,7.5%
r17,10.0%
r19,29.4%
r8,3.3%
r1,3.3%
r30,10.0%
r22,2.4%
r26,60.0%
r9,18.2%
r14,15.6%
r2,0.0%
r20,92.5%
r15,16.7%
Total,21.6%
