List,dec
c12,0.0%
c13,57.1%
c18,0.0%
c21,13.2%
c6,0.0%
c3,6.7%
c1,0.0%
c23,2.6%
c5,25.0%
c17,3.3%
c11,91.1%
c2,12.5%
c7,0.0%
c16,43.3%
c15,56.7%
c10,0.0%
c20,0.0%
c14,15.6%
c9,4.5%
c19,0.0%
c22,37.8%
c8,0.0%
c4,10.0%
Total,19.6%
