List,dec
c12,13.3%
c13,17.1%
c18,10.0%
c21,28.9%
c6,97.1%
c3,0.0%
c1,70.0%
c23,13.2%
c5,2.5%
c17,13.3%
c11,24.4%
c2,32.5%
c7,0.0%
c16,6.7%
c15,3.3%
c10,20.0%
c20,2.6%
c14,40.0%
c9,81.8%
c19,100.0%
c22,97.3%
c8,6.7%
c4,20.0%
Total,30.1%
