List,dec
c12,6.7%
c13,91.4%
c18,20.0%
c21,18.4%
c6,0.0%
c3,6.7%
c1,6.7%
c23,2.6%
c5,22.5%
c17,0.0%
c11,2.2%
c2,92.5%
c7,100.0%
c16,26.7%
c15,83.3%
c10,0.0%
c20,2.6%
c14,68.9%
c9,81.8%
c19,94.1%
c22,0.0%
c8,6.7%
c4,10.0%
Total,32.9%
