List,dec
c12,3.3%
c13,5.7%
c18,3.3%
c21,31.6%
c6,97.1%
c3,6.7%
c1,66.7%
c23,18.4%
c5,2.5%
c17,6.7%
c11,75.6%
c2,0.0%
c7,0.0%
c16,23.3%
c15,16.7%
c10,0.0%
c20,10.5%
c14,2.2%
c9,0.0%
c19,70.6%
c22,21.6%
c8,3.3%
c4,10.0%
Total,22.0%
