List,dec
r31,0.0%
r7,0.0%
r10,0.0%
r21,0.0%
r34,28.6%
r4,20.0%
r33,0.0%
r12,0.0%
r13,97.1%
r6,71.4%
r29,96.2%
r3,0.0%
r24,7.5%
r32,0.0%
r16,23.3%
r28,62.2%
r25,10.0%
r23,0.0%
r18,10.0%
r11,31.1%
r27,0.0%
r5,15.0%
r17,10.0%
r19,70.6%
r8,6.7%
r1,0.0%
r30,6.7%
r22,0.0%
r26,0.0%
r9,0.0%
r14,4.4%
r2,60.0%
r20,55.0%
r15,40.0%
Total,26.4%
