List,dec
c12,3.3%
c13,62.9%
c18,3.3%
c21,7.9%
c6,65.7%
c3,6.7%
c1,10.0%
c23,68.4%
c5,17.5%
c17,26.7%
c11,73.3%
c2,0.0%
c7,100.0%
c16,6.7%
c15,90.0%
c10,0.0%
c20,34.2%
c14,11.1%
c9,0.0%
c19,29.4%
c22,0.0%
c8,0.0%
c4,0.0%
Total,30.0%
