name,0,1,2,3,4,5,6,7,8,9,Mean,Std
rico_23_seq2seq_tree_23_add_0.5,0.433,0.447,0.426,0.49700000000000005,0.509,0.42700000000000005,0.523,0.451,0.409,0.423,0.45450000000000007,0.03824983660095819
rico_23_seq2seq_tree_23_add_0.6,0.45,0.591,0.506,0.496,0.511,0.526,0.409,0.536,0.479,0.556,0.506,0.04942064345999555
rico_23_seq2seq_tree_23_add_0.7,0.45899999999999996,0.39399999999999996,0.51,0.479,0.517,0.5429999999999999,0.523,0.45299999999999996,0.48100000000000004,0.491,0.485,0.04065218321320518
rico_23_seq2seq_tree_23_add_0.8,0.377,0.414,0.431,0.45299999999999996,0.486,0.436,0.45,0.5,0.379,0.466,0.4391999999999999,0.038881358000975225
rico_23_seq2seq_tree_23_add_0.9,0.32899999999999996,0.336,0.379,0.431,0.361,0.324,0.359,0.413,0.387,0.42,0.3739,0.036664560545573155
rico_23_seq2seq_tree_23_cat_0.1,0.40299999999999997,0.44299999999999995,0.40299999999999997,0.46399999999999997,0.344,0.42100000000000004,0.40299999999999997,0.414,0.483,0.374,0.4152,0.038729317060851975
rico_23_seq2seq_tree_23_cat_0.2,0.46299999999999997,0.44,0.441,0.373,0.39899999999999997,0.373,0.384,0.419,0.401,0.43700000000000006,0.413,0.030009998333888656
rico_23_seq2seq_tree_23_cat_0.3,0.409,0.354,0.444,0.419,0.40299999999999997,0.34,0.389,0.449,0.439,0.457,0.4103,0.037860401477004965
rico_23_seq2seq_tree_23_cat_0.4,0.44,0.45399999999999996,0.36,0.451,0.36700000000000005,0.49,0.503,0.40399999999999997,0.379,0.41100000000000003,0.42590000000000006,0.04731268328894483
rico_23_seq2seq_tree_23_cat_0.5,0.479,0.489,0.53,0.5429999999999999,0.44299999999999995,0.441,0.57,0.41600000000000004,0.581,0.474,0.49659999999999993,0.05396146773393028
rico_23_seq2seq_tree_23_cat_0.6,0.493,0.479,0.493,0.519,0.46399999999999997,0.504,0.503,0.446,0.42,0.457,0.47780000000000006,0.02908195316686966
rico_23_seq2seq_tree_23_cat_0.7,0.40299999999999997,0.45399999999999996,0.436,0.44299999999999995,0.48100000000000004,0.466,0.45,0.509,0.509,0.42100000000000004,0.4572,0.033123405622006934
rico_23_seq2seq_tree_23_cat_0.8,0.38,0.39399999999999996,0.474,0.34,0.45299999999999996,0.433,0.494,0.40299999999999997,0.48700000000000004,0.39299999999999996,0.42510000000000003,0.048551930960570464
rico_23_seq2seq_tree_23_cat_0.9,0.28600000000000003,0.364,0.384,0.324,0.294,0.36,0.299,0.45,0.32899999999999996,0.374,0.3464,0.0478
conv_re_23_conv_se_23_add_0.1,0.366,0.467,0.409,0.39,0.309,0.523,0.45899999999999996,0.49,0.513,0.42700000000000005,0.43529999999999996,0.06469474476338864
conv_re_23_conv_se_23_add_0.2,0.376,0.314,0.40299999999999997,0.32899999999999996,0.324,0.371,0.38,0.431,0.483,0.36700000000000005,0.3778,0.04904039151556602
conv_re_23_conv_se_23_add_0.3,0.33399999999999996,0.41,0.311,0.38299999999999995,0.33899999999999997,0.36700000000000005,0.344,0.424,0.364,0.40299999999999997,0.3679,0.034912605173489986
conv_re_23_conv_se_23_add_0.4,0.306,0.38,0.386,0.244,0.379,0.316,0.309,0.45299999999999996,0.35100000000000003,0.39399999999999996,0.3518,0.05617793161019725
conv_re_23_conv_se_23_add_0.5,0.36,0.253,0.349,0.386,0.364,0.281,0.34,0.466,0.40700000000000003,0.32,0.35259999999999997,0.05779307917043355
conv_re_23_conv_se_23_add_0.6,0.36,0.27699999999999997,0.299,0.264,0.299,0.284,0.307,0.377,0.294,0.26899999999999996,0.303,0.03545137514963277
conv_re_23_conv_se_23_add_0.7,0.28600000000000003,0.201,0.35600000000000004,0.251,0.284,0.254,0.226,0.396,0.303,0.293,0.28500000000000003,0.05514163581178926
conv_re_23_conv_se_23_add_0.8,0.231,0.217,0.33899999999999997,0.34,0.247,0.263,0.253,0.28300000000000003,0.301,0.21899999999999997,0.2693,0.043109279743461265
conv_re_23_conv_se_23_add_0.9,0.29100000000000004,0.21,0.259,0.313,0.22399999999999998,0.27699999999999997,0.209,0.239,0.244,0.2,0.2466,0.03599777770918644
