name,0,1,2,3,4,5,6,7,8,9,Mean,Std
seq2seq_tree_23_conv_se_23_add_0.2,0.326,0.346,0.319,0.258,0.273,0.338,0.336,0.309,0.319,0.361,0.31849999999999995,0.030210097649627017
seq2seq_tree_23_conv_se_23_cat_0.2,0.326,0.345,0.326,0.266,0.273,0.338,0.336,0.309,0.316,0.36,0.3195,0.028524550829066523
rico_23_conv_se_23_add_0.3,0.326,0.345,0.326,0.254,0.333,0.338,0.331,0.309,0.316,0.369,0.3247,0.028256149773102486
rico_23_conv_se_23_cat_0.3,0.326,0.345,0.326,0.266,0.273,0.338,0.336,0.309,0.316,0.36,0.3195,0.028524550829066523
seq2seq_23_conv_se_23_add_0.3,0.299,0.345,0.319,0.257,0.3,0.328,0.336,0.328,0.316,0.36,0.3187999999999999,0.027242613677839356
seq2seq_23_conv_se_23_cat_0.3,0.326,0.345,0.326,0.266,0.273,0.338,0.336,0.309,0.316,0.36,0.3195,0.028524550829066523
seq2seq_tree_23_conv_se_23_add_0.3,0.327,0.346,0.319,0.259,0.332,0.338,0.331,0.309,0.319,0.361,0.32410000000000005,0.02582808548847552
seq2seq_tree_23_conv_se_23_cat_0.3,0.326,0.345,0.326,0.266,0.273,0.338,0.336,0.309,0.316,0.36,0.3195,0.028524550829066523
rico_23_conv_se_23_add_0.4,0.334,0.333,0.319,0.258,0.347,0.338,0.343,0.309,0.316,0.369,0.3266,0.02809697492613751
rico_23_conv_se_23_cat_0.4,0.326,0.345,0.326,0.266,0.273,0.338,0.336,0.309,0.316,0.36,0.3195,0.028524550829066523
seq2seq_23_conv_se_23_add_0.4,0.299,0.346,0.339,0.257,0.334,0.355,0.336,0.328,0.32,0.361,0.32749999999999996,0.02882099928871308
seq2seq_23_conv_se_23_cat_0.4,0.326,0.345,0.326,0.266,0.273,0.338,0.336,0.309,0.316,0.36,0.3195,0.028524550829066523
seq2seq_tree_23_conv_se_23_add_0.4,0.346,0.345,0.319,0.258,0.332,0.335,0.331,0.336,0.319,0.376,0.3297,0.028439585088393955
seq2seq_tree_23_conv_se_23_cat_0.4,0.326,0.345,0.326,0.266,0.273,0.338,0.336,0.309,0.316,0.36,0.3195,0.028524550829066523
rico_23_conv_se_23_add_0.5,0.334,0.333,0.321,0.258,0.347,0.338,0.377,0.309,0.326,0.348,0.3291,0.029368180059377188
rico_23_conv_se_23_cat_0.5,0.326,0.345,0.326,0.266,0.273,0.338,0.336,0.309,0.316,0.36,0.3195,0.028524550829066523
seq2seq_23_conv_se_23_add_0.5,0.346,0.361,0.339,0.246,0.335,0.355,0.336,0.314,0.32,0.374,0.3326,0.033562479050272785
seq2seq_23_conv_se_23_cat_0.5,0.326,0.346,0.326,0.266,0.273,0.338,0.336,0.309,0.316,0.36,0.3196,0.02861538047973501
seq2seq_tree_23_conv_se_23_add_0.5,0.339,0.345,0.314,0.248,0.328,0.336,0.367,0.315,0.319,0.376,0.3287,0.033376788341600516
