name,0,1,2,3,4,5,6,7,8,9,Mean,Std
rico_23,0.287,,,,,,,,,,0.287,0.0
seq2seq_23,0.389,0.331,0.366,0.426,0.366,0.306,0.35600000000000004,0.38299999999999995,0.376,0.36,0.36589999999999995,0.030787822267903258
seq2seq_tree_23,0.406,0.423,0.40700000000000003,0.316,0.35700000000000004,0.39899999999999997,0.48,0.34299999999999997,0.34600000000000003,0.354,0.3831,0.046200541122372145
conv_se_23,0.32,0.434,0.39399999999999996,0.297,0.396,0.43700000000000006,0.39299999999999996,0.451,0.374,0.43700000000000006,0.3933,0.04881813187740802
conv_re_23,0.309,0.249,0.26899999999999996,0.231,0.276,0.239,0.249,0.304,0.23,0.28300000000000003,0.26389999999999997,0.027340263349134003
rico_23_seq2seq_23_add,0.419,0.364,0.39299999999999996,0.373,0.433,0.387,0.33299999999999996,0.363,0.45899999999999996,0.406,0.393,0.035465476170495724
rico_23_seq2seq_23_cat,0.39299999999999996,0.39399999999999996,0.44,0.496,0.36700000000000005,0.337,0.446,0.41700000000000004,0.40700000000000003,0.40700000000000003,0.4104,0.04168980690768428
rico_23_seq2seq_tree_23_add,0.409,0.511,0.513,0.47,0.431,0.431,0.561,0.41100000000000003,0.48700000000000004,0.469,0.46929999999999994,0.04726531497832212
rico_23_seq2seq_tree_23_cat,0.47100000000000003,0.506,0.506,0.466,0.466,0.466,0.34600000000000003,0.42,0.524,0.47700000000000004,0.46480000000000005,0.04817841840492484
conv_re_23_conv_se_23_add,0.387,0.27899999999999997,0.4,0.353,0.341,0.256,0.33299999999999996,0.379,0.359,0.32899999999999996,0.3416,0.04333866633850193
conv_re_23_conv_se_23_cat,0.344,0.3,0.373,0.33399999999999996,0.321,0.226,0.33,0.34600000000000003,0.373,0.344,0.3291,0.040188182342574284
rico_23_conv_se_23_add,0.441,0.4,0.413,0.413,0.40399999999999997,0.423,0.489,0.484,0.434,0.381,0.4282,0.0333250656413457
rico_23_conv_se_23_cat,0.409,0.4,0.413,0.41100000000000003,0.369,0.39,0.48700000000000004,0.484,0.424,0.43,0.42169999999999996,0.03581075257516938
seq2seq_23_conv_se_23_add,0.376,0.349,0.371,0.39299999999999996,0.41600000000000004,0.40299999999999997,0.486,0.374,0.424,0.46299999999999997,0.4055000000000001,0.040800122548835555
seq2seq_23_conv_se_23_cat,0.409,0.423,0.413,0.41100000000000003,0.369,0.39,0.48700000000000004,0.45299999999999996,0.43700000000000006,0.40399999999999997,0.4196,0.03143628476776479
seq2seq_tree_23_conv_se_23_add,0.41,0.39899999999999997,0.376,0.35700000000000004,0.39399999999999996,0.39399999999999996,0.371,0.45,0.373,0.45,0.39740000000000003,0.030166869244255358
seq2seq_tree_23_conv_se_23_cat,0.409,0.4,0.413,0.41100000000000003,0.369,0.39,0.48700000000000004,0.45299999999999996,0.43700000000000006,0.40399999999999997,0.4173,0.03194072635366955
rico_23_conv_re_23_add,0.27,0.2,0.27399999999999997,0.317,0.27399999999999997,0.226,0.297,0.214,0.21899999999999997,0.24600000000000002,0.2537,0.03669073452521767
rico_23_conv_re_23_cat,0.324,0.2,0.257,0.316,0.249,0.226,0.233,0.217,0.294,0.31,0.26260000000000006,0.0427602619262324
seq2seq_23_conv_re_23_add,0.33299999999999996,0.2,0.273,0.326,0.217,0.226,0.253,0.207,0.231,0.28300000000000003,0.25489999999999996,0.045196128152752195
seq2seq_23_conv_re_23_cat,0.33299999999999996,0.2,0.257,0.316,0.27899999999999997,0.226,0.233,0.251,0.294,0.31,0.2699,0.041324205981482565
seq2seq_tree_23_conv_re_23_add,0.321,0.171,0.24100000000000002,0.301,0.326,0.226,0.311,0.226,0.299,0.271,0.2693,0.04871355047622786
seq2seq_tree_23_conv_re_23_cat,0.33299999999999996,0.2,0.257,0.26899999999999996,0.27899999999999997,0.226,0.233,0.19899999999999998,0.294,0.31,0.26,0.04317638243299222
rico_23_seq2seq_23_add_0.1,0.301,0.32899999999999996,0.363,0.434,0.35600000000000004,0.353,0.36700000000000005,0.379,0.41100000000000003,0.33399999999999996,0.3627,0.036886447375696144
rico_23_seq2seq_23_add_0.2,0.409,0.39899999999999997,0.364,0.369,0.387,0.33399999999999996,0.451,0.379,0.414,0.386,0.38920000000000005,0.030218537357059497
rico_23_seq2seq_23_add_0.3,0.389,0.39,0.391,0.409,0.35,0.38299999999999995,0.401,0.396,0.40700000000000003,0.441,0.3957,0.021757987039246078
rico_23_seq2seq_23_add_0.4,0.386,0.391,0.45,0.39399999999999996,0.377,0.363,0.4,0.396,0.39399999999999996,0.376,0.39269999999999994,0.021922819161777532
rico_23_seq2seq_23_add_0.5,0.419,0.364,0.39299999999999996,0.373,0.433,0.387,0.33299999999999996,0.363,0.45899999999999996,0.406,0.393,0.035465476170495724
rico_23_seq2seq_23_add_0.6,0.439,0.38,0.42,0.379,0.423,0.33899999999999997,0.363,0.424,0.47600000000000003,0.47,0.41129999999999994,0.04284401941928419
rico_23_seq2seq_23_add_0.7,0.45299999999999996,0.46299999999999997,0.363,0.446,0.40399999999999997,0.377,0.42100000000000004,0.42700000000000005,0.489,0.439,0.4282,0.036698228840095264
rico_23_seq2seq_23_add_0.8,0.40700000000000003,0.451,0.414,0.4,0.43700000000000006,0.45899999999999996,0.46299999999999997,0.48700000000000004,0.45299999999999996,0.519,0.449,0.03491990836184998
rico_23_seq2seq_23_add_0.9,0.35700000000000004,0.384,0.336,0.429,0.369,0.337,0.35,0.35100000000000003,0.33299999999999996,0.384,0.36300000000000004,0.0281567043526049
rico_23_seq2seq_23_cat_0.1,0.34299999999999997,0.39899999999999997,0.391,0.39299999999999996,0.377,0.319,0.36700000000000005,0.36,0.39299999999999996,0.389,0.3731,0.02468380035569887
rico_23_seq2seq_23_cat_0.2,0.41100000000000003,0.366,0.414,0.287,0.341,0.27899999999999997,0.409,0.35600000000000004,0.423,0.273,0.3559,0.05620578262065212
rico_23_seq2seq_23_cat_0.3,0.354,0.354,0.41700000000000004,0.391,0.38,0.39,0.319,0.313,0.38299999999999995,0.40399999999999997,0.3705,0.03291580167639853
rico_23_seq2seq_23_cat_0.4,0.299,0.4,0.444,0.43,0.451,0.331,0.354,0.386,0.42700000000000005,0.426,0.39480000000000004,0.048831956749653196
rico_23_seq2seq_23_cat_0.5,0.39299999999999996,0.39399999999999996,0.44,0.496,0.36700000000000005,0.337,0.446,0.41700000000000004,0.40700000000000003,0.40700000000000003,0.4104,0.04168980690768428
rico_23_seq2seq_23_cat_0.6,0.484,0.409,0.426,0.406,0.431,0.486,0.47,0.429,0.48100000000000004,0.474,0.44960000000000006,0.030630703550522633
rico_23_seq2seq_23_cat_0.7,0.49700000000000005,0.386,0.39,0.47100000000000003,0.46299999999999997,0.429,0.44,0.373,0.46399999999999997,0.444,0.43570000000000003,0.03895137994988111
rico_23_seq2seq_23_cat_0.8,0.41700000000000004,0.38,0.41100000000000003,0.46299999999999997,0.364,0.374,0.353,0.40700000000000003,0.341,0.45399999999999996,0.39640000000000003,0.03908503549953613
rico_23_seq2seq_23_cat_0.9,0.38,0.419,0.391,0.359,0.386,0.377,0.384,0.359,0.39,0.373,0.38180000000000003,0.016436544649043486
rico_23_seq2seq_tree_23_add_0.1,0.423,0.473,0.389,0.40700000000000003,0.45,0.396,0.39,0.42100000000000004,0.409,0.327,0.4085,0.03711131902802701
rico_23_seq2seq_tree_23_add_0.2,0.413,0.406,0.456,0.321,0.43,0.38299999999999995,0.429,0.46399999999999997,0.364,0.436,0.41019999999999995,0.04154467474899761
rico_23_seq2seq_tree_23_add_0.3,0.419,0.42,0.473,0.35,0.434,0.446,0.469,0.387,0.436,0.433,0.4267,0.03471037308932302
rico_23_seq2seq_tree_23_add_0.4,0.39899999999999997,0.526,0.47600000000000003,0.38,0.369,0.45,0.45,0.41,0.409,0.46299999999999997,0.4332000000000001,0.04597999565028254
rico_23_seq2seq_tree_23_add_0.5,0.409,0.511,0.513,0.47,0.431,0.431,0.561,0.41100000000000003,0.48700000000000004,0.469,0.46929999999999994,0.04726531497832212
rico_23_seq2seq_tree_23_add_0.6,0.46399999999999997,0.479,0.439,0.524,0.547,0.433,0.484,0.431,0.41700000000000004,0.44,0.46580000000000005,0.04067136584871475
rico_23_seq2seq_tree_23_add_0.7,0.44299999999999995,0.449,0.5429999999999999,0.447,0.46,0.55,0.426,0.434,0.449,0.51,0.4711,0.04334616476690873
rico_23_seq2seq_tree_23_add_0.8,0.40299999999999997,0.513,0.467,0.379,0.401,0.36,0.444,0.424,0.424,0.379,0.4194,0.043674248705615995
rico_23_seq2seq_tree_23_add_0.9,0.336,0.34299999999999997,0.436,0.36700000000000005,0.374,0.32,0.406,0.40299999999999997,0.309,0.36700000000000005,0.3661,0.03837824904812621
rico_23_seq2seq_tree_23_cat_0.1,0.43700000000000006,0.413,0.406,0.39,0.441,0.366,0.47,0.336,0.42,0.39899999999999997,0.40779999999999994,0.03646861664500039
rico_23_seq2seq_tree_23_cat_0.2,0.484,0.374,0.336,0.359,0.34600000000000003,0.424,0.384,0.354,0.42,0.39,0.3871,0.042671887701389535
rico_23_seq2seq_tree_23_cat_0.3,0.401,0.40700000000000003,0.46,0.409,0.45,0.39399999999999996,0.364,0.441,0.419,0.409,0.4154,0.02704514743905088
rico_23_seq2seq_tree_23_cat_0.4,0.409,0.44299999999999995,0.39399999999999996,0.40399999999999997,0.33899999999999997,0.42,0.384,0.433,0.45299999999999996,0.40299999999999997,0.4081999999999999,0.030973537092169497
rico_23_seq2seq_tree_23_cat_0.5,0.47100000000000003,0.506,0.506,0.466,0.466,0.466,0.34600000000000003,0.42,0.524,0.47700000000000004,0.46480000000000005,0.04817841840492484
rico_23_seq2seq_tree_23_cat_0.6,0.44299999999999995,0.439,0.511,0.491,0.456,0.451,0.436,0.42100000000000004,0.479,0.439,0.4566,0.026781336785156932
rico_23_seq2seq_tree_23_cat_0.7,0.43,0.489,0.451,0.467,0.439,0.47,0.521,0.42700000000000005,0.536,0.387,0.4617000000000001,0.04277627847300417
rico_23_seq2seq_tree_23_cat_0.8,0.396,0.449,0.39299999999999996,0.44299999999999995,0.41600000000000004,0.409,0.376,0.379,0.431,0.433,0.4125,0.024812295339206324
rico_23_seq2seq_tree_23_cat_0.9,0.287,0.391,0.384,0.41100000000000003,0.379,0.36,0.43,0.39899999999999997,0.397,0.419,0.3857,0.038071117661555465
conv_re_23_conv_se_23_add_0.1,0.426,0.44299999999999995,0.43,0.364,0.35600000000000004,0.484,0.38299999999999995,0.45399999999999996,0.431,0.483,0.42539999999999994,0.04279766348762511
conv_re_23_conv_se_23_add_0.2,0.44,0.313,0.429,0.336,0.386,0.439,0.379,0.386,0.447,0.48100000000000004,0.40360000000000007,0.05010029940030299
conv_re_23_conv_se_23_add_0.3,0.33,0.354,0.41,0.379,0.419,0.316,0.38299999999999995,0.49700000000000005,0.39899999999999997,0.34600000000000003,0.3833,0.049799698794269834
conv_re_23_conv_se_23_add_0.4,0.384,0.353,0.376,0.34700000000000003,0.369,0.26,0.369,0.473,0.33899999999999997,0.40700000000000003,0.3677,0.05102754158295302
conv_re_23_conv_se_23_add_0.5,0.387,0.27899999999999997,0.4,0.353,0.341,0.256,0.33299999999999996,0.379,0.359,0.32899999999999996,0.3416,0.04333866633850193
conv_re_23_conv_se_23_add_0.6,0.336,0.20600000000000002,0.344,0.28,0.29600000000000004,0.261,0.27399999999999997,0.331,0.34,0.273,0.2941,0.04197963792125892
conv_re_23_conv_se_23_add_0.7,0.327,0.221,0.33,0.254,0.27699999999999997,0.22,0.304,0.361,0.321,0.293,0.29080000000000006,0.04505063817528005
conv_re_23_conv_se_23_add_0.8,0.289,0.201,0.306,0.267,0.32899999999999996,0.23399999999999999,0.301,0.32299999999999995,0.251,0.253,0.2754,0.03915660863762334
conv_re_23_conv_se_23_add_0.9,0.32899999999999996,0.141,0.24600000000000002,0.324,0.31,0.26,0.311,0.311,0.299,0.271,0.2802,0.05336440761406426
conv_re_23_conv_se_23_cat_0.1,0.297,0.391,0.426,0.35700000000000004,0.391,0.467,0.401,0.479,0.44,0.46,0.4109,0.05295177050864305
conv_re_23_conv_se_23_cat_0.2,0.44299999999999995,0.42,0.39899999999999997,0.42,0.27399999999999997,0.40399999999999997,0.326,0.48700000000000004,0.426,0.396,0.3995,0.0568124106159913
conv_re_23_conv_se_23_cat_0.3,0.369,0.366,0.317,0.32899999999999996,0.364,0.34600000000000003,0.384,0.39899999999999997,0.29600000000000004,0.387,0.3557,0.03142626290222876
conv_re_23_conv_se_23_cat_0.4,0.363,0.349,0.321,0.306,0.36700000000000005,0.284,0.36,0.439,0.377,0.341,0.35070000000000007,0.040519254682187825
conv_re_23_conv_se_23_cat_0.5,0.344,0.3,0.373,0.33399999999999996,0.321,0.226,0.33,0.34600000000000003,0.373,0.344,0.3291,0.040188182342574284
conv_re_23_conv_se_23_cat_0.6,0.32299999999999995,0.31,0.37,0.336,0.34299999999999997,0.249,0.304,0.34,0.321,0.261,0.3157,0.03519673280291794
conv_re_23_conv_se_23_cat_0.7,0.39,0.19899999999999998,0.316,0.304,0.254,0.243,0.263,0.337,0.273,0.297,0.2876,0.050868850979749886
conv_re_23_conv_se_23_cat_0.8,0.303,0.209,0.28600000000000003,0.337,0.259,0.29100000000000004,0.264,0.371,0.243,0.21899999999999997,0.2782,0.04797040754465195
conv_re_23_conv_se_23_cat_0.9,0.38299999999999995,0.163,0.22699999999999998,0.311,0.299,0.28,0.317,0.336,0.266,0.266,0.2848,0.057528775408485784
rico_23_conv_se_23_add_0.1,0.409,0.4,0.413,0.41100000000000003,0.38,0.39,0.48700000000000004,0.484,0.424,0.43,0.42279999999999995,0.034312679872023986
rico_23_conv_se_23_cat_0.1,0.409,0.4,0.413,0.41100000000000003,0.38,0.39,0.48700000000000004,0.484,0.424,0.43,0.42279999999999995,0.034312679872023986
seq2seq_23_conv_se_23_add_0.1,0.409,0.39899999999999997,0.363,0.35700000000000004,0.369,0.39,0.48700000000000004,0.484,0.424,0.43,0.4112,0.043826476016216497
seq2seq_23_conv_se_23_cat_0.1,0.409,0.4,0.413,0.41100000000000003,0.38,0.39,0.48700000000000004,0.484,0.424,0.43,0.42279999999999995,0.034312679872023986
