List,dec
c12,13.3%
c13,8.6%
c18,33.3%
c21,10.5%
c6,97.1%
c3,73.3%
c1,36.7%
c23,50.0%
c5,5.0%
c17,13.3%
c11,22.2%
c2,15.0%
c7,0.0%
c16,20.0%
c15,43.3%
c10,20.0%
c20,2.6%
c14,73.3%
c9,13.6%
c19,100.0%
c22,59.5%
c8,0.0%
c4,0.0%
Total,30.6%
