List,dec
c12,13.3%
c13,8.6%
c18,33.3%
c21,10.5%
c6,97.1%
c3,73.3%
c1,3.3%
c23,50.0%
c5,5.0%
c17,16.7%
c11,11.1%
c2,45.0%
c7,0.0%
c16,20.0%
c15,43.3%
c10,20.0%
c20,5.3%
c14,73.3%
c9,13.6%
c19,100.0%
c22,40.5%
c8,0.0%
c4,0.0%
Total,29.4%
