List,dec
c12,6.7%
c13,0.0%
c18,20.0%
c21,5.3%
c6,57.1%
c3,6.7%
c1,16.7%
c23,10.5%
c5,2.5%
c17,36.7%
c11,24.4%
c2,0.0%
c7,100.0%
c16,43.3%
c15,20.0%
c10,0.0%
c20,10.5%
c14,13.3%
c9,0.0%
c19,0.0%
c22,100.0%
c8,76.7%
c4,0.0%
Total,26.0%
