List,dec
r31,0.0%
r7,20.0%
r10,0.0%
r21,0.0%
r34,74.3%
r4,10.0%
r33,0.0%
r12,3.3%
r13,91.4%
r6,0.0%
r29,0.0%
r3,0.0%
r24,5.0%
r32,96.7%
r16,6.7%
r28,17.8%
r25,3.3%
r23,11.1%
r18,26.7%
r11,37.8%
r27,0.0%
r5,52.5%
r17,6.7%
r19,0.0%
r8,0.0%
r1,3.3%
r30,6.7%
r22,2.4%
r26,60.0%
r9,0.0%
r14,2.2%
r2,92.5%
r20,0.0%
r15,20.0%
Total,21.5%
