List,dec
r31,0.0%
r7,100.0%
r10,0.0%
r21,0.0%
r34,2.9%
r4,0.0%
r33,100.0%
r12,3.3%
r13,45.7%
r6,0.0%
r29,100.0%
r3,20.0%
r24,7.5%
r32,100.0%
r16,23.3%
r28,0.0%
r25,13.3%
r23,11.1%
r18,6.7%
r11,8.9%
r27,0.0%
r5,25.0%
r17,10.0%
r19,0.0%
r8,83.3%
r1,0.0%
r30,20.0%
r22,7.1%
r26,0.0%
r9,9.1%
r14,15.6%
r2,40.0%
r20,7.5%
r15,33.3%
Total,27.5%
