List,dec
r31,0.0%
r7,100.0%
r10,0.0%
r21,37.5%
r34,25.7%
r4,0.0%
r33,77.1%
r12,16.7%
r13,5.7%
r6,80.0%
r29,84.6%
r3,73.3%
r24,10.0%
r32,100.0%
r16,10.0%
r28,0.0%
r25,13.3%
r23,11.1%
r18,10.0%
r11,33.3%
r27,96.0%
r5,5.0%
r17,6.7%
r19,94.1%
r8,3.3%
r1,0.0%
r30,0.0%
r22,4.8%
r26,13.3%
r9,4.5%
r14,40.0%
r2,25.0%
r20,12.5%
r15,6.7%
Total,30.5%
