List,dec
c12,10.0%
c13,51.4%
c18,3.3%
c21,7.9%
c6,97.1%
c3,6.7%
c1,83.3%
c23,5.3%
c5,70.0%
c17,6.7%
c11,31.1%
c2,50.0%
c7,0.0%
c16,16.7%
c15,0.0%
c10,20.0%
c20,7.9%
c14,8.9%
c9,0.0%
c19,0.0%
c22,89.2%
c8,0.0%
c4,0.0%
Total,28.1%
