List,dec
c12,6.7%
c13,45.7%
c18,13.3%
c21,2.6%
c6,80.0%
c3,13.3%
c1,76.7%
c23,18.4%
c5,2.5%
c17,36.7%
c11,73.3%
c2,2.5%
c7,100.0%
c16,40.0%
c15,36.7%
c10,20.0%
c20,10.5%
c14,17.8%
c9,0.0%
c19,100.0%
c22,70.3%
c8,80.0%
c4,0.0%
Total,37.4%
