List,dec
r31,0.0%
r7,0.0%
r10,20.0%
r21,0.0%
r34,40.0%
r4,10.0%
r33,100.0%
r12,40.0%
r13,91.4%
r6,94.3%
r29,86.5%
r3,6.7%
r24,7.5%
r32,0.0%
r16,23.3%
r28,2.2%
r25,33.3%
r23,11.1%
r18,6.7%
r11,62.2%
r27,0.0%
r5,5.0%
r17,16.7%
r19,0.0%
r8,6.7%
r1,43.3%
r30,3.3%
r22,2.4%
r26,60.0%
r9,0.0%
r14,22.2%
r2,0.0%
r20,42.5%
r15,20.0%
Total,29.3%
