List,dec
c12,13.3%
c13,94.3%
c18,20.0%
c21,28.9%
c6,97.1%
c3,6.7%
c1,63.3%
c23,5.3%
c5,2.5%
c17,3.3%
c11,73.3%
c2,0.0%
c7,0.0%
c16,3.3%
c15,13.3%
c10,0.0%
c20,13.2%
c14,4.4%
c9,100.0%
c19,100.0%
c22,0.0%
c8,0.0%
c4,20.0%
Total,28.3%
