List,dec
c12,0.0%
c13,100.0%
c18,3.3%
c21,7.9%
c6,11.4%
c3,13.3%
c1,0.0%
c23,2.6%
c5,7.5%
c17,0.0%
c11,2.2%
c2,35.0%
c7,100.0%
c16,10.0%
c15,6.7%
c10,20.0%
c20,2.6%
c14,2.2%
c9,0.0%
c19,70.6%
c22,2.7%
c8,0.0%
c4,20.0%
Total,16.7%
