List,dec
c12,46.7%
c13,5.7%
c18,6.7%
c21,10.5%
c6,97.1%
c3,6.7%
c1,63.3%
c23,2.6%
c5,25.0%
c17,3.3%
c11,73.3%
c2,12.5%
c7,76.7%
c16,26.7%
c15,93.3%
c10,0.0%
c20,36.8%
c14,4.4%
c9,0.0%
c19,0.0%
c22,0.0%
c8,76.7%
c4,0.0%
Total,32.0%
