List,dec
c12,40.0%
c13,91.4%
c18,23.3%
c21,10.5%
c6,97.1%
c3,13.3%
c1,3.3%
c23,13.2%
c5,5.0%
c17,26.7%
c11,62.2%
c2,2.5%
c7,0.0%
c16,3.3%
c15,36.7%
c10,20.0%
c20,2.6%
c14,31.1%
c9,18.2%
c19,0.0%
c22,97.3%
c8,63.3%
c4,0.0%
Total,31.9%
