List,dec
c12,40.0%
c13,97.1%
c18,20.0%
c21,5.3%
c6,97.1%
c3,6.7%
c1,20.0%
c23,5.3%
c5,32.5%
c17,6.7%
c11,31.1%
c2,5.0%
c7,0.0%
c16,3.3%
c15,83.3%
c10,0.0%
c20,39.5%
c14,17.8%
c9,0.0%
c19,0.0%
c22,0.0%
c8,0.0%
c4,0.0%
Total,25.3%
