List,dec
r31,33.3%
r7,100.0%
r10,20.0%
r21,75.0%
r34,34.3%
r4,0.0%
r33,100.0%
r12,10.0%
r13,40.0%
r6,0.0%
r29,86.5%
r3,6.7%
r24,2.5%
r32,100.0%
r16,36.7%
r28,100.0%
r25,36.7%
r23,0.0%
r18,20.0%
r11,73.3%
r27,96.0%
r5,7.5%
r17,16.7%
r19,17.6%
r8,3.3%
r1,6.7%
r30,10.0%
r22,4.8%
r26,0.0%
r9,0.0%
r14,51.1%
r2,0.0%
r20,92.5%
r15,6.7%
Total,39.1%
