List,dec
r31,0.0%
r7,0.0%
r10,20.0%
r21,0.0%
r34,17.1%
r4,0.0%
r33,100.0%
r12,3.3%
r13,34.3%
r6,97.1%
r29,0.0%
r3,73.3%
r24,10.0%
r32,100.0%
r16,16.7%
r28,100.0%
r25,10.0%
r23,16.7%
r18,6.7%
r11,6.7%
r27,0.0%
r5,2.5%
r17,6.7%
r19,100.0%
r8,3.3%
r1,76.7%
r30,0.0%
r22,14.3%
r26,20.0%
r9,9.1%
r14,42.2%
r2,40.0%
r20,0.0%
r15,0.0%
Total,28.5%
