List,dec
r31,0.0%
r7,0.0%
r10,0.0%
r21,75.0%
r34,57.1%
r4,10.0%
r33,100.0%
r12,6.7%
r13,0.0%
r6,57.1%
r29,100.0%
r3,6.7%
r24,10.0%
r32,100.0%
r16,50.0%
r28,0.0%
r25,70.0%
r23,5.6%
r18,3.3%
r11,22.2%
r27,60.0%
r5,15.0%
r17,0.0%
r19,17.6%
r8,0.0%
r1,70.0%
r30,6.7%
r22,7.1%
r26,0.0%
r9,0.0%
r14,6.7%
r2,32.5%
r20,100.0%
r15,3.3%
Total,32.6%
