List,dec
r31,0.0%
r7,100.0%
r10,0.0%
r21,75.0%
r34,17.1%
r4,20.0%
r33,100.0%
r12,3.3%
r13,80.0%
r6,40.0%
r29,0.0%
r3,6.7%
r24,5.0%
r32,100.0%
r16,3.3%
r28,57.8%
r25,10.0%
r23,16.7%
r18,16.7%
r11,22.2%
r27,4.0%
r5,25.0%
r17,6.7%
r19,76.5%
r8,3.3%
r1,3.3%
r30,10.0%
r22,4.8%
r26,0.0%
r9,100.0%
r14,8.9%
r2,2.5%
r20,97.5%
r15,0.0%
Total,30.2%
