List,dec
r31,16.7%
r7,100.0%
r10,0.0%
r21,25.0%
r34,14.3%
r4,10.0%
r33,100.0%
r12,10.0%
r13,40.0%
r6,2.9%
r29,86.5%
r3,6.7%
r24,15.0%
r32,100.0%
r16,36.7%
r28,100.0%
r25,36.7%
r23,5.6%
r18,3.3%
r11,0.0%
r27,96.0%
r5,12.5%
r17,16.7%
r19,35.3%
r8,6.7%
r1,6.7%
r30,6.7%
r22,4.8%
r26,0.0%
r9,0.0%
r14,51.1%
r2,5.0%
r20,92.5%
r15,0.0%
Total,35.3%
