List,dec
c12,10.0%
c13,42.9%
c18,13.3%
c21,21.1%
c6,97.1%
c3,6.7%
c1,23.3%
c23,15.8%
c5,2.5%
c17,53.3%
c11,71.1%
c2,35.0%
c7,0.0%
c16,3.3%
c15,56.7%
c10,80.0%
c20,2.6%
c14,15.6%
c9,0.0%
c19,100.0%
c22,0.0%
c8,0.0%
c4,0.0%
Total,26.9%
