List,dec
c12,6.7%
c13,14.3%
c18,3.3%
c21,5.3%
c6,97.1%
c3,6.7%
c1,20.0%
c23,7.9%
c5,12.5%
c17,6.7%
c11,17.8%
c2,2.5%
c7,0.0%
c16,50.0%
c15,36.7%
c10,0.0%
c20,2.6%
c14,15.6%
c9,81.8%
c19,100.0%
c22,100.0%
c8,3.3%
c4,0.0%
Total,25.3%
