List,dec
c12,40.0%
c13,97.1%
c18,20.0%
c21,5.3%
c6,91.4%
c3,6.7%
c1,3.3%
c23,28.9%
c5,5.0%
c17,26.7%
c11,17.8%
c2,2.5%
c7,23.3%
c16,20.0%
c15,0.0%
c10,0.0%
c20,5.3%
c14,24.4%
c9,81.8%
c19,100.0%
c22,0.0%
c8,76.7%
c4,0.0%
Total,28.9%
