List,dec
c12,43.3%
c13,5.7%
c18,20.0%
c21,10.5%
c6,74.3%
c3,13.3%
c1,10.0%
c23,7.9%
c5,35.0%
c17,13.3%
c11,73.3%
c2,10.0%
c7,100.0%
c16,6.7%
c15,23.3%
c10,0.0%
c20,7.9%
c14,15.6%
c9,0.0%
c19,11.8%
c22,45.9%
c8,3.3%
c4,10.0%
Total,26.3%
