List,dec
c12,3.3%
c13,0.0%
c18,6.7%
c21,2.6%
c6,57.1%
c3,6.7%
c1,63.3%
c23,10.5%
c5,25.0%
c17,36.7%
c11,26.7%
c2,0.0%
c7,100.0%
c16,6.7%
c15,30.0%
c10,0.0%
c20,13.2%
c14,11.1%
c9,0.0%
c19,0.0%
c22,100.0%
c8,0.0%
c4,20.0%
Total,24.4%
