List,dec
c12,6.7%
c13,2.9%
c18,3.3%
c21,13.2%
c6,97.1%
c3,73.3%
c1,16.7%
c23,55.3%
c5,7.5%
c17,6.7%
c11,20.0%
c2,22.5%
c7,0.0%
c16,3.3%
c15,30.0%
c10,0.0%
c20,10.5%
c14,11.1%
c9,13.6%
c19,94.1%
c22,97.3%
c8,86.7%
c4,10.0%
Total,29.1%
