List,dec
c12,33.3%
c13,8.6%
c18,16.7%
c21,2.6%
c6,97.1%
c3,0.0%
c1,10.0%
c23,2.6%
c5,2.5%
c17,10.0%
c11,20.0%
c2,97.5%
c7,0.0%
c16,3.3%
c15,3.3%
c10,0.0%
c20,7.9%
c14,35.6%
c9,0.0%
c19,88.2%
c22,2.7%
c8,0.0%
c4,0.0%
Total,20.9%
