List,dec
c12,40.0%
c13,2.9%
c18,33.3%
c21,5.3%
c6,2.9%
c3,6.7%
c1,60.0%
c23,13.2%
c5,5.0%
c17,10.0%
c11,75.6%
c2,0.0%
c7,100.0%
c16,3.3%
c15,10.0%
c10,20.0%
c20,7.9%
c14,73.3%
c9,0.0%
c19,0.0%
c22,21.6%
c8,3.3%
c4,10.0%
Total,24.3%
