List,dec
r31,0.0%
r7,100.0%
r10,20.0%
r21,25.0%
r34,20.0%
r4,0.0%
r33,100.0%
r12,26.7%
r13,77.1%
r6,5.7%
r29,86.5%
r3,66.7%
r24,10.0%
r32,100.0%
r16,3.3%
r28,75.6%
r25,10.0%
r23,11.1%
r18,3.3%
r11,2.2%
r27,0.0%
r5,10.0%
r17,0.0%
r19,0.0%
r8,93.3%
r1,0.0%
r30,10.0%
r22,16.7%
r26,6.7%
r9,18.2%
r14,35.6%
r2,0.0%
r20,12.5%
r15,0.0%
Total,31.1%
