List,dec
c12,10.0%
c13,40.0%
c18,20.0%
c21,10.5%
c6,82.9%
c3,6.7%
c1,53.3%
c23,5.3%
c5,22.5%
c17,6.7%
c11,13.3%
c2,95.0%
c7,0.0%
c16,3.3%
c15,16.7%
c10,0.0%
c20,7.9%
c14,2.2%
c9,0.0%
c19,100.0%
c22,0.0%
c8,0.0%
c4,0.0%
Total,22.4%
