List,dec
c12,40.0%
c13,88.6%
c18,13.3%
c21,15.8%
c6,97.1%
c3,6.7%
c1,60.0%
c23,2.6%
c5,20.0%
c17,26.7%
c11,20.0%
c2,97.5%
c7,100.0%
c16,50.0%
c15,40.0%
c10,40.0%
c20,10.5%
c14,6.7%
c9,0.0%
c19,100.0%
c22,29.7%
c8,0.0%
c4,10.0%
Total,38.0%
