List,dec
c12,43.3%
c13,0.0%
c18,0.0%
c21,10.5%
c6,97.1%
c3,0.0%
c1,0.0%
c23,2.6%
c5,0.0%
c17,3.3%
c11,42.2%
c2,10.0%
c7,76.7%
c16,0.0%
c15,0.0%
c10,0.0%
c20,0.0%
c14,2.2%
c9,0.0%
c19,94.1%
c22,75.7%
c8,0.0%
c4,0.0%
Total,20.6%
