List,dec
c12,6.7%
c13,25.7%
c18,20.0%
c21,15.8%
c6,97.1%
c3,6.7%
c1,16.7%
c23,10.5%
c5,5.0%
c17,13.3%
c11,4.4%
c2,0.0%
c7,0.0%
c16,23.3%
c15,26.7%
c10,0.0%
c20,7.9%
c14,6.7%
c9,18.2%
c19,0.0%
c22,100.0%
c8,0.0%
c4,0.0%
Total,19.6%
