List,dec
c12,6.7%
c13,54.3%
c18,10.0%
c21,13.2%
c6,74.3%
c3,13.3%
c1,73.3%
c23,21.1%
c5,12.5%
c17,13.3%
c11,31.1%
c2,60.0%
c7,100.0%
c16,30.0%
c15,6.7%
c10,0.0%
c20,47.4%
c14,6.7%
c9,0.0%
c19,11.8%
c22,97.3%
c8,76.7%
c4,0.0%
Total,36.7%
