List,dec
c12,20.0%
c13,0.0%
c18,33.3%
c21,0.0%
c6,62.9%
c3,0.0%
c1,0.0%
c23,0.0%
c5,0.0%
c17,23.3%
c11,46.7%
c2,55.0%
c7,100.0%
c16,30.0%
c15,0.0%
c10,0.0%
c20,0.0%
c14,31.1%
c9,0.0%
c19,94.1%
c22,75.7%
c8,3.3%
c4,0.0%
Total,26.6%
