List,dec
c12,3.3%
c13,40.0%
c18,10.0%
c21,28.9%
c6,97.1%
c3,6.7%
c1,20.0%
c23,21.1%
c5,7.5%
c17,6.7%
c11,22.2%
c2,92.5%
c7,0.0%
c16,6.7%
c15,20.0%
c10,20.0%
c20,5.3%
c14,31.1%
c9,100.0%
c19,0.0%
c22,81.1%
c8,3.3%
c4,10.0%
Total,29.9%
