List,dec
c12,6.7%
c13,0.0%
c18,16.7%
c21,2.6%
c6,31.4%
c3,13.3%
c1,66.7%
c23,5.3%
c5,2.5%
c17,30.0%
c11,24.4%
c2,0.0%
c7,100.0%
c16,13.3%
c15,30.0%
c10,0.0%
c20,2.6%
c14,2.2%
c9,0.0%
c19,0.0%
c22,100.0%
c8,76.7%
c4,20.0%
Total,24.4%
