List,gaussian_mixture,kmeans
c12,6.7%,40.0%
c13,88.6%,88.6%
c18,26.7%,26.7%
c21,31.6%,31.6%
c6,94.3%,94.3%
c3,13.3%,6.7%
c1,13.3%,13.3%
c23,15.8%,2.6%
c5,22.5%,5.0%
c17,16.7%,20.0%
c11,95.6%,64.4%
c2,12.5%,32.5%
c7,100.0%,100.0%
c16,50.0%,6.7%
c15,90.0%,80.0%
c10,0.0%,20.0%
c20,5.3%,2.6%
c14,13.3%,2.2%
c9,100.0%,100.0%
c19,100.0%,0.0%
c22,18.9%,24.3%
c8,80.0%,80.0%
c4,0.0%,0.0%
Total,44.3%,38.0%
