List,gaussian_mixture,kmeans
c12,40.0%,40.0%
c13,91.4%,97.1%
c18,30.0%,26.7%
c21,10.5%,31.6%
c6,97.1%,94.3%
c3,6.7%,13.3%
c1,73.3%,73.3%
c23,10.5%,5.3%
c5,7.5%,25.0%
c17,10.0%,10.0%
c11,31.1%,31.1%
c2,52.5%,62.5%
c7,23.3%,23.3%
c16,40.0%,30.0%
c15,63.3%,63.3%
c10,0.0%,0.0%
c20,7.9%,10.5%
c14,4.4%,6.7%
c9,100.0%,100.0%
c19,100.0%,100.0%
c22,54.1%,43.2%
c8,80.0%,76.7%
c4,0.0%,10.0%
Total,40.7%,42.6%
