List,gaussian_mixture,kmeans
c12,40.0%,40.0%
c13,97.1%,97.1%
c18,20.0%,20.0%
c21,36.8%,36.8%
c6,91.4%,91.4%
c3,6.7%,0.0%
c1,76.7%,70.0%
c23,18.4%,10.5%
c5,32.5%,5.0%
c17,3.3%,3.3%
c11,42.2%,31.1%
c2,85.0%,0.0%
c7,76.7%,76.7%
c16,40.0%,6.7%
c15,26.7%,56.7%
c10,40.0%,0.0%
c20,7.9%,10.5%
c14,11.1%,17.8%
c9,0.0%,100.0%
c19,100.0%,100.0%
c22,43.2%,43.2%
c8,83.3%,3.3%
c4,0.0%,30.0%
Total,43.9%,36.1%
