List,dec
r31,0.0%
r7,0.0%
r10,0.0%
r21,0.0%
r34,2.9%
r4,10.0%
r33,0.0%
r12,6.7%
r13,20.0%
r6,0.0%
r29,100.0%
r3,13.3%
r24,7.5%
r32,93.3%
r16,10.0%
r28,0.0%
r25,6.7%
r23,5.6%
r18,3.3%
r11,73.3%
r27,96.0%
r5,62.5%
r17,10.0%
r19,0.0%
r8,3.3%
r1,6.7%
r30,23.3%
r22,9.5%
r26,0.0%
r9,0.0%
r14,2.2%
r2,0.0%
r20,5.0%
r15,0.0%
Total,20.5%
