List,dec
c12,3.3%
c13,37.1%
c18,13.3%
c21,7.9%
c6,0.0%
c3,13.3%
c1,0.0%
c23,2.6%
c5,22.5%
c17,6.7%
c11,97.8%
c2,32.5%
c7,76.7%
c16,10.0%
c15,3.3%
c10,0.0%
c20,13.2%
c14,20.0%
c9,0.0%
c19,35.3%
c22,16.2%
c8,3.3%
c4,0.0%
Total,20.9%
